race,year,team_norm,riders_started,slug,tier,points_scored,is_proteam
Turul Romaniei  |  Stage 3,2022,caja rural - seguros rga,5,turul-romaniei,Lower,0.0,True
Turul Romaniei  |  Stage 3,2022,drone hopper - androni giocattoli,6,turul-romaniei,Lower,20.0,True
UAE Tour  |  General classification,2025,israel - premier tech,7,uae-tour,UWT,0.0,True
UAE Tour  |  General classification,2025,lotto,6,uae-tour,UWT,60.0,True
UAE Tour  |  General classification,2025,team solution tech - vini fantini,7,uae-tour,UWT,0.0,True
UAE Tour  |  General classification,2025,tudor pro cycling team,7,uae-tour,UWT,0.0,True
UAE Tour  |  General classification,2025,vf group - bardiani csf - faizanè,6,uae-tour,UWT,24.0,True
UAE Tour  |  Stage 1,2024,israel - premier tech,7,uae-tour,UWT,0.0,True
UAE Tour  |  Stage 1,2024,lotto dstny,7,uae-tour,UWT,0.0,True
UAE Tour  |  Stage 1,2024,team corratec - vini fantini,7,uae-tour,UWT,18.0,True
UAE Tour  |  Stage 1,2024,tudor pro cycling team,7,uae-tour,UWT,0.0,True
Veenendaal-Veenendaal,2024,bingoal wb,7,veenendaal-veenendaal,Lower,0.0,True
Veenendaal-Veenendaal,2024,caja rural - seguros rga,7,veenendaal-veenendaal,Lower,0.0,True
Veenendaal-Veenendaal,2024,lotto dstny,5,veenendaal-veenendaal,Lower,0.0,True
Veenendaal-Veenendaal,2024,q36.5 pro cycling team,6,veenendaal-veenendaal,Lower,32.0,True
Veenendaal-Veenendaal,2024,tdt - unibet cycling team,5,veenendaal-veenendaal,Lower,0.0,True
Veenendaal-Veenendaal,2024,team flanders - baloise,7,veenendaal-veenendaal,Lower,0.0,True
Veenendaal-Veenendaal,2024,tudor pro cycling team,7,veenendaal-veenendaal,Lower,0.0,True
Veenendaal-Veenendaal,2024,uno-x mobility,7,veenendaal-veenendaal,Lower,75.0,True
Veenendaal-Veenendaal Classic,2022,b&b hotels - ktm,7,veenendaal-veenendaal,Lower,0.0,True
Veenendaal-Veenendaal Classic,2022,bingoal pauwels sauces wb,7,veenendaal-veenendaal,Lower,28.0,True
Veenendaal-Veenendaal Classic,2022,human powered health,4,veenendaal-veenendaal,Lower,16.0,True
Veenendaal-Veenendaal Classic,2022,sport vlaanderen - baloise,6,veenendaal-veenendaal,Lower,0.0,True
Veenendaal-Veenendaal Classic,2022,team arkéa samsic,7,veenendaal-veenendaal,Lower,0.0,True
Veenendaal-Veenendaal Classic,2023,bingoal wb,7,veenendaal-veenendaal,Lower,16.0,True
Veenendaal-Veenendaal Classic,2023,bolton equities black spoke,6,veenendaal-veenendaal,Lower,0.0,True
Veenendaal-Veenendaal Classic,2023,israel - premier tech,7,veenendaal-veenendaal,Lower,0.0,True
Veenendaal-Veenendaal Classic,2023,lotto dstny,7,veenendaal-veenendaal,Lower,0.0,True
Veenendaal-Veenendaal Classic,2023,q36.5 pro cycling team,7,veenendaal-veenendaal,Lower,0.0,True
Veenendaal-Veenendaal Classic,2023,team flanders - baloise,7,veenendaal-veenendaal,Lower,0.0,True
Veenendaal-Veenendaal Classic,2023,tudor pro cycling team,7,veenendaal-veenendaal,Lower,55.0,True
Veneto Classic,2023,eolo-kometa,7,veneto-classic,Pro,20.0,True
Veneto Classic,2023,green project - bardiani csf - faizanè,7,veneto-classic,Pro,22.0,True
Veneto Classic,2023,israel - premier tech,7,veneto-classic,Pro,0.0,True
Veneto Classic,2023,lotto dstny,6,veneto-classic,Pro,0.0,True
Veneto Classic,2023,q36.5 pro cycling team,7,veneto-classic,Pro,0.0,True
Veneto Classic,2023,tudor pro cycling team,6,veneto-classic,Pro,0.0,True
Veneto Classic,2023,uno-x pro cycling team,7,veneto-classic,Pro,0.0,True
Veneto Classic,2024,israel - premier tech,5,veneto-classic,Pro,0.0,True
Veneto Classic,2024,q36.5 pro cycling team,7,veneto-classic,Pro,0.0,True
Veneto Classic,2024,team corratec - vini fantini,7,veneto-classic,Pro,0.0,True
Veneto Classic,2024,team polti kometa,7,veneto-classic,Pro,0.0,True
Veneto Classic,2024,uno-x mobility,7,veneto-classic,Pro,125.0,True
Veneto Classic,2024,vf group - bardiani csf - faizanè,7,veneto-classic,Pro,40.0,True
Veneto Classic,2025,burgos burpellet bh,7,veneto-classic,Pro,30.0,True
Veneto Classic,2025,caja rural - seguros rga,7,veneto-classic,Pro,0.0,True
Veneto Classic,2025,equipo kern pharma,5,veneto-classic,Pro,0.0,True
Veneto Classic,2025,lotto,6,veneto-classic,Pro,0.0,True
Veneto Classic,2025,q36.5 pro cycling team,7,veneto-classic,Pro,0.0,True
Veneto Classic,2025,team polti visitmalta,7,veneto-classic,Pro,0.0,True
Veneto Classic,2025,tudor pro cycling team,6,veneto-classic,Pro,0.0,True
Veneto Classic,2025,uno-x mobility,6,veneto-classic,Pro,125.0,True
Veneto Classic,2025,vf group - bardiani csf - faizanè,7,veneto-classic,Pro,0.0,True
Volta Ciclista a Catalunya  |  General classification,2023,burgos - bh,6,volta-a-catalunya,UWT,28.0,True
Volta Ciclista a Catalunya  |  General classification,2023,caja rural - seguros rga,6,volta-a-catalunya,UWT,0.0,True
Volta Ciclista a Catalunya  |  General classification,2023,equipo kern pharma,7,volta-a-catalunya,UWT,0.0,True
Volta Ciclista a Catalunya  |  General classification,2023,euskaltel - euskadi,7,volta-a-catalunya,UWT,0.0,True
Volta Ciclista a Catalunya  |  General classification,2023,israel - premier tech,7,volta-a-catalunya,UWT,110.0,True
Volta Ciclista a Catalunya  |  General classification,2023,lotto dstny,5,volta-a-catalunya,UWT,0.0,True
Volta Ciclista a Catalunya  |  General classification,2023,uno-x pro cycling team,6,volta-a-catalunya,UWT,0.0,True
Volta Ciclista a Catalunya  |  General classification,2025,burgos burpellet bh,6,volta-a-catalunya,UWT,32.0,True
Volta Ciclista a Catalunya  |  General classification,2025,caja rural - seguros rga,7,volta-a-catalunya,UWT,0.0,True
Volta Ciclista a Catalunya  |  General classification,2025,equipo kern pharma,7,volta-a-catalunya,UWT,0.0,True
Volta Ciclista a Catalunya  |  General classification,2025,euskaltel - euskadi,5,volta-a-catalunya,UWT,0.0,True
Volta Ciclista a Catalunya  |  General classification,2025,israel - premier tech,6,volta-a-catalunya,UWT,0.0,True
Volta Ciclista a Catalunya  |  General classification,2025,lotto,6,volta-a-catalunya,UWT,90.0,True
Volta Ciclista a Catalunya  |  Stage 7,2022,burgos - bh,6,volta-a-catalunya,UWT,0.0,True
Volta Ciclista a Catalunya  |  Stage 7,2022,caja rural - seguros rga,5,volta-a-catalunya,UWT,18.0,True
Volta Ciclista a Catalunya  |  Stage 7,2022,equipo kern pharma,4,volta-a-catalunya,UWT,0.0,True
Volta Ciclista a Catalunya  |  Stage 7,2022,euskaltel - euskadi,7,volta-a-catalunya,UWT,0.0,True
Volta Ciclista a Catalunya  |  Stage 7,2022,team arkéa samsic,5,volta-a-catalunya,UWT,0.0,True
Volta Ciclista a Catalunya  |  Stage 7,2022,uno-x pro cycling team,5,volta-a-catalunya,UWT,0.0,True
Volta Limburg Classic,2022,b&b hotels - ktm,6,volta-nxt-classic,Lower,0.0,True
Volta Limburg Classic,2022,bardiani-csf-faizanè,5,volta-nxt-classic,Lower,20.0,True
Volta Limburg Classic,2022,bingoal pauwels sauces wb,7,volta-nxt-classic,Lower,0.0,True
Volta Limburg Classic,2022,sport vlaanderen - baloise,7,volta-nxt-classic,Lower,28.0,True
Volta Limburg Classic,2023,bingoal wb,7,volta-nxt-classic,Lower,24.0,True
Volta Limburg Classic,2023,bolton equities black spoke,6,volta-nxt-classic,Lower,0.0,True
Volta Limburg Classic,2023,lotto dstny,7,volta-nxt-classic,Lower,0.0,True
Volta Limburg Classic,2023,q36.5 pro cycling team,7,volta-nxt-classic,Lower,0.0,True
Volta Limburg Classic,2023,team flanders - baloise,7,volta-nxt-classic,Lower,20.0,True
Volta NXT Classic,2024,bingoal wb,7,volta-nxt-classic,Lower,28.0,True
Volta NXT Classic,2024,lotto dstny,7,volta-nxt-classic,Lower,0.0,True
Volta NXT Classic,2024,q36.5 pro cycling team,7,volta-nxt-classic,Lower,0.0,True
Volta NXT Classic,2024,tdt - unibet cycling team,7,volta-nxt-classic,Lower,24.0,True
Volta NXT Classic,2024,team flanders - baloise,6,volta-nxt-classic,Lower,0.0,True
Volta NXT Classic ME,2025,lotto,7,volta-nxt-classic,Lower,0.0,True
Volta NXT Classic ME,2025,team flanders - baloise,7,volta-nxt-classic,Lower,32.0,True
Volta NXT Classic ME,2025,unibet tietema rockets,7,volta-nxt-classic,Lower,0.0,True
Volta NXT Classic ME,2025,wagner bazin wb,5,volta-nxt-classic,Lower,0.0,True
Volta a Portugal em Bicicleta  |  General classification,2022,burgos - bh,6,volta-a-portugal,Lower,0.0,True
Volta a Portugal em Bicicleta  |  General classification,2022,caja rural - seguros rga,6,volta-a-portugal,Lower,0.0,True
Volta a Portugal em Bicicleta  |  General classification,2022,euskaltel - euskadi,6,volta-a-portugal,Lower,14.0,True
Volta a Portugal em Bicicleta  |  General classification,2022,human powered health,5,volta-a-portugal,Lower,0.0,True
Volta a Portugal em Bicicleta  |  Stage 10 (ITT),2023,burgos - bh,5,volta-a-portugal,Lower,0.0,True
Volta a Portugal em Bicicleta  |  Stage 10 (ITT),2023,caja rural - seguros rga,5,volta-a-portugal,Lower,0.0,True
Volta a Portugal em Bicicleta  |  Stage 10 (ITT),2023,equipo kern pharma,4,volta-a-portugal,Lower,0.0,True
Volta a Portugal em Bicicleta  |  Stage 10 (ITT),2023,euskaltel - euskadi,7,volta-a-portugal,Lower,20.0,True
Volta a Portugal em Bicicleta  |  Stage 4,2024,burgos - bh,7,volta-a-portugal,Lower,0.0,True
Volta a Portugal em Bicicleta  |  Stage 4,2024,caja rural - seguros rga,5,volta-a-portugal,Lower,0.0,True
Volta a Portugal em Bicicleta  |  Stage 4,2024,equipo kern pharma,6,volta-a-portugal,Lower,0.0,True
Volta a Portugal em Bicicleta  |  Stage 4,2024,euskaltel - euskadi,6,volta-a-portugal,Lower,20.0,True
Volta a la Comunitat Valenciana  |  General classification,2024,bingoal wb,7,vuelta-a-la-comunidad-valenciana,Pro,0.0,True
Volta a la Comunitat Valenciana  |  General classification,2024,burgos - bh,6,vuelta-a-la-comunidad-valenciana,Pro,0.0,True
Volta a la Comunitat Valenciana  |  General classification,2024,caja rural - seguros rga,7,vuelta-a-la-comunidad-valenciana,Pro,0.0,True
Volta a la Comunitat Valenciana  |  General classification,2024,equipo kern pharma,7,vuelta-a-la-comunidad-valenciana,Pro,0.0,True
Volta a la Comunitat Valenciana  |  General classification,2024,euskaltel - euskadi,7,vuelta-a-la-comunidad-valenciana,Pro,14.0,True
Volta a la Comunitat Valenciana  |  General classification,2024,q36.5 pro cycling team,7,vuelta-a-la-comunidad-valenciana,Pro,0.0,True
Volta a la Comunitat Valenciana  |  General classification,2024,team novo nordisk,5,vuelta-a-la-comunidad-valenciana,Pro,0.0,True
Volta a la Comunitat Valenciana  |  General classification,2024,team polti kometa,7,vuelta-a-la-comunidad-valenciana,Pro,60.0,True
Volta a la Comunitat Valenciana  |  General classification,2024,vf group - bardiani csf - faizanè,7,vuelta-a-la-comunidad-valenciana,Pro,80.0,True
Volta a la Comunitat Valenciana  |  Stage 4,2022,b&b hotels - ktm,5,vuelta-a-la-comunidad-valenciana,Pro,0.0,True
Volta a la Comunitat Valenciana  |  Stage 4,2022,bingoal pauwels sauces wb,7,vuelta-a-la-comunidad-valenciana,Pro,0.0,True
Volta a la Comunitat Valenciana  |  Stage 4,2022,burgos - bh,7,vuelta-a-la-comunidad-valenciana,Pro,18.0,True
Volta a la Comunitat Valenciana  |  Stage 4,2022,caja rural - seguros rga,6,vuelta-a-la-comunidad-valenciana,Pro,0.0,True
Volta a la Comunitat Valenciana  |  Stage 4,2022,equipo kern pharma,6,vuelta-a-la-comunidad-valenciana,Pro,0.0,True
Volta a la Comunitat Valenciana  |  Stage 4,2022,euskaltel - euskadi,7,vuelta-a-la-comunidad-valenciana,Pro,0.0,True
Volta a la Comunitat Valenciana  |  Stage 4,2022,human powered health,5,vuelta-a-la-comunidad-valenciana,Pro,0.0,True
Volta ao Alentejo  |  General classification,2022,burgos - bh,7,volta-ao-alentejo,Lower,0.0,True
Volta ao Alentejo  |  General classification,2022,caja rural - seguros rga,7,volta-ao-alentejo,Lower,25.0,True
Volta ao Alentejo  |  General classification,2022,euskaltel - euskadi,7,volta-ao-alentejo,Lower,18.0,True
Volta ao Alentejo  |  General classification,2023,burgos - bh,6,volta-ao-alentejo,Lower,0.0,True
Volta ao Alentejo  |  General classification,2023,caja rural - seguros rga,6,volta-ao-alentejo,Lower,25.0,True
Volta ao Alentejo  |  General classification,2023,equipo kern pharma,6,volta-ao-alentejo,Lower,0.0,True
Volta ao Algarve em Bicicleta  |  General classification,2022,caja rural - seguros rga,5,volta-ao-algarve,Pro,0.0,True
Volta ao Algarve em Bicicleta  |  General classification,2022,euskaltel - euskadi,7,volta-ao-algarve,Pro,16.0,True
Volta ao Algarve em Bicicleta  |  General classification,2022,human powered health,4,volta-ao-algarve,Pro,0.0,True
Volta ao Algarve em Bicicleta  |  General classification,2022,team arkéa samsic,7,volta-ao-algarve,Pro,0.0,True
Vuelta Asturias Julio Alvarez Mendo  |  General classification,2022,burgos - bh,6,vuelta-asturias,Lower,0.0,True
Vuelta Asturias Julio Alvarez Mendo  |  General classification,2022,caja rural - seguros rga,7,vuelta-asturias,Lower,0.0,True
Vuelta Asturias Julio Alvarez Mendo  |  General classification,2022,eolo-kometa,7,vuelta-asturias,Lower,70.0,True
Vuelta Asturias Julio Alvarez Mendo  |  General classification,2022,equipo kern pharma,6,vuelta-asturias,Lower,24.0,True
Vuelta Asturias Julio Alvarez Mendo  |  General classification,2022,euskaltel - euskadi,7,vuelta-asturias,Lower,54.0,True
Vuelta Asturias Julio Alvarez Mendo  |  General classification,2022,team arkéa samsic,6,vuelta-asturias,Lower,0.0,True
Vuelta Asturias Julio Alvarez Mendo  |  General classification,2022,totalenergies,6,vuelta-asturias,Lower,0.0,True
Vuelta Asturias Julio Alvarez Mendo  |  General classification,2024,burgos - bh,7,vuelta-asturias,Lower,86.0,True
Vuelta Asturias Julio Alvarez Mendo  |  General classification,2024,caja rural - seguros rga,6,vuelta-asturias,Lower,0.0,True
Vuelta Asturias Julio Alvarez Mendo  |  General classification,2024,equipo kern pharma,7,vuelta-asturias,Lower,0.0,True
Vuelta Asturias Julio Alvarez Mendo  |  General classification,2024,euskaltel - euskadi,7,vuelta-asturias,Lower,0.0,True
Vuelta Asturias Julio Alvarez Mendo  |  General classification,2024,team polti kometa,7,vuelta-asturias,Lower,0.0,True
Vuelta Asturias Julio Alvarez Mendo  |  General classification,2024,totalenergies,6,vuelta-asturias,Lower,0.0,True
Vuelta Asturias Julio Alvarez Mendo  |  General classification,2025,burgos burpellet bh,7,vuelta-asturias,Lower,36.0,True
Vuelta Asturias Julio Alvarez Mendo  |  General classification,2025,caja rural - seguros rga,7,vuelta-asturias,Lower,0.0,True
Vuelta Asturias Julio Alvarez Mendo  |  General classification,2025,equipo kern pharma,6,vuelta-asturias,Lower,0.0,True
Vuelta Asturias Julio Alvarez Mendo  |  General classification,2025,euskaltel - euskadi,7,vuelta-asturias,Lower,70.0,True
Vuelta Asturias Julio Alvarez Mendo  |  General classification,2025,totalenergies,6,vuelta-asturias,Lower,0.0,True
Vuelta Asturias Julio Alvarez Mendo  |  Stage 3,2023,bolton equities black spoke,6,vuelta-asturias,Lower,0.0,True
Vuelta Asturias Julio Alvarez Mendo  |  Stage 3,2023,burgos - bh,6,vuelta-asturias,Lower,20.0,True
Vuelta Asturias Julio Alvarez Mendo  |  Stage 3,2023,caja rural - seguros rga,7,vuelta-asturias,Lower,0.0,True
Vuelta Asturias Julio Alvarez Mendo  |  Stage 3,2023,eolo-kometa,7,vuelta-asturias,Lower,0.0,True
Vuelta Asturias Julio Alvarez Mendo  |  Stage 3,2023,equipo kern pharma,7,vuelta-asturias,Lower,0.0,True
Vuelta Asturias Julio Alvarez Mendo  |  Stage 3,2023,euskaltel - euskadi,6,vuelta-asturias,Lower,0.0,True
Vuelta Asturias Julio Alvarez Mendo  |  Stage 3,2023,q36.5 pro cycling team,6,vuelta-asturias,Lower,0.0,True
Vuelta Asturias Julio Alvarez Mendo  |  Stage 3,2023,team novo nordisk,7,vuelta-asturias,Lower,0.0,True
Vuelta Asturias Julio Alvarez Mendo  |  Stage 3,2023,totalenergies,5,vuelta-asturias,Lower,0.0,True
Vuelta Ciclista a la Region de Murcia Costa Calida,2022,b&b hotels - ktm,5,vuelta-ciclista-a-la-region-de-murcia,Lower,0.0,True
Vuelta Ciclista a la Region de Murcia Costa Calida,2022,bingoal pauwels sauces wb,7,vuelta-ciclista-a-la-region-de-murcia,Lower,0.0,True
Vuelta Ciclista a la Region de Murcia Costa Calida,2022,burgos - bh,6,vuelta-ciclista-a-la-region-de-murcia,Lower,16.0,True
Vuelta Ciclista a la Region de Murcia Costa Calida,2022,caja rural - seguros rga,7,vuelta-ciclista-a-la-region-de-murcia,Lower,24.0,True
Vuelta Ciclista a la Region de Murcia Costa Calida,2022,drone hopper - androni giocattoli,7,vuelta-ciclista-a-la-region-de-murcia,Lower,0.0,True
Vuelta Ciclista a la Region de Murcia Costa Calida,2022,eolo-kometa,7,vuelta-ciclista-a-la-region-de-murcia,Lower,0.0,True
Vuelta Ciclista a la Region de Murcia Costa Calida,2022,equipo kern pharma,7,vuelta-ciclista-a-la-region-de-murcia,Lower,0.0,True
Vuelta Ciclista a la Region de Murcia Costa Calida,2022,euskaltel - euskadi,7,vuelta-ciclista-a-la-region-de-murcia,Lower,0.0,True
Vuelta Ciclista a la Region de Murcia Costa Calida,2022,human powered health,5,vuelta-ciclista-a-la-region-de-murcia,Lower,0.0,True
Vuelta Ciclista a la Region de Murcia Costa Calida,2022,sport vlaanderen - baloise,7,vuelta-ciclista-a-la-region-de-murcia,Lower,0.0,True
Vuelta Ciclista a la Region de Murcia Costa Calida,2022,team arkéa samsic,7,vuelta-ciclista-a-la-region-de-murcia,Lower,0.0,True
Vuelta a Andalucia Ruta Ciclista Del Sol  |  General classification,2023,burgos - bh,7,ruta-del-sol,Pro,16.0,True
Vuelta a Andalucia Ruta Ciclista Del Sol  |  General classification,2023,caja rural - seguros rga,4,ruta-del-sol,Pro,20.0,True
Vuelta a Andalucia Ruta Ciclista Del Sol  |  General classification,2023,eolo-kometa,6,ruta-del-sol,Pro,0.0,True
Vuelta a Andalucia Ruta Ciclista Del Sol  |  General classification,2023,equipo kern pharma,4,ruta-del-sol,Pro,0.0,True
Vuelta a Andalucia Ruta Ciclista Del Sol  |  General classification,2023,euskaltel - euskadi,5,ruta-del-sol,Pro,0.0,True
Vuelta a Andalucia Ruta Ciclista Del Sol  |  General classification,2023,israel - premier tech,5,ruta-del-sol,Pro,0.0,True
Vuelta a Andalucia Ruta Ciclista Del Sol  |  General classification,2023,lotto dstny,7,ruta-del-sol,Pro,0.0,True
Vuelta a Andalucia Ruta Ciclista Del Sol  |  General classification,2023,team flanders - baloise,6,ruta-del-sol,Pro,0.0,True
Vuelta a Andalucia Ruta Ciclista Del Sol  |  General classification,2023,totalenergies,5,ruta-del-sol,Pro,0.0,True
Vuelta a Andalucia Ruta Ciclista Del Sol  |  General classification,2025,burgos burpellet bh,7,ruta-del-sol,Pro,32.0,True
Vuelta a Andalucia Ruta Ciclista Del Sol  |  General classification,2025,caja rural - seguros rga,7,ruta-del-sol,Pro,0.0,True
Vuelta a Andalucia Ruta Ciclista Del Sol  |  General classification,2025,equipo kern pharma,5,ruta-del-sol,Pro,0.0,True
Vuelta a Andalucia Ruta Ciclista Del Sol  |  General classification,2025,euskaltel - euskadi,5,ruta-del-sol,Pro,0.0,True
Vuelta a Andalucia Ruta Ciclista Del Sol  |  General classification,2025,q36.5 pro cycling team,5,ruta-del-sol,Pro,90.0,True
Vuelta a Andalucia Ruta Ciclista Del Sol  |  General classification,2025,team flanders - baloise,3,ruta-del-sol,Pro,0.0,True
Vuelta a Andalucia Ruta Ciclista Del Sol  |  General classification,2025,totalenergies,7,ruta-del-sol,Pro,60.0,True
Vuelta a Andalucia Ruta Ciclista Del Sol  |  General classification,2025,unibet tietema rockets,4,ruta-del-sol,Pro,0.0,True
Vuelta a Andalucia Ruta Ciclista Del Sol  |  General classification,2025,uno-x mobility,7,ruta-del-sol,Pro,0.0,True
Vuelta a Andalucia Ruta Ciclista Del Sol  |  General classification,2025,wagner bazin wb,5,ruta-del-sol,Pro,0.0,True
Vuelta a Andalucia Ruta Ciclista Del Sol  |  Stage 1,2022,burgos - bh,4,ruta-del-sol,Pro,12.0,True
Vuelta a Andalucia Ruta Ciclista Del Sol  |  Stage 1,2022,caja rural - seguros rga,6,ruta-del-sol,Pro,0.0,True
Vuelta a Andalucia Ruta Ciclista Del Sol  |  Stage 1,2022,eolo-kometa,7,ruta-del-sol,Pro,0.0,True
Vuelta a Andalucia Ruta Ciclista Del Sol  |  Stage 1,2022,equipo kern pharma,6,ruta-del-sol,Pro,0.0,True
Vuelta a Andalucia Ruta Ciclista Del Sol  |  Stage 1,2022,euskaltel - euskadi,6,ruta-del-sol,Pro,0.0,True
Vuelta a Andalucia Ruta Ciclista Del Sol  |  Stage 1,2022,sport vlaanderen - baloise,4,ruta-del-sol,Pro,30.0,True
Vuelta a Andalucia Ruta Ciclista Del Sol  |  Stage 1,2022,totalenergies,3,ruta-del-sol,Pro,0.0,True
Vuelta a Burgos  |  General classification,2022,burgos - bh,7,vuelta-a-burgos,Pro,0.0,True
Vuelta a Burgos  |  General classification,2022,caja rural - seguros rga,5,vuelta-a-burgos,Pro,24.0,True
Vuelta a Burgos  |  General classification,2022,eolo-kometa,7,vuelta-a-burgos,Pro,0.0,True
Vuelta a Burgos  |  General classification,2022,equipo kern pharma,7,vuelta-a-burgos,Pro,0.0,True
Vuelta a Burgos  |  General classification,2022,euskaltel - euskadi,7,vuelta-a-burgos,Pro,14.0,True
Vuelta a Burgos  |  General classification,2023,burgos - bh,7,vuelta-a-burgos,Pro,0.0,True
Vuelta a Burgos  |  General classification,2023,caja rural - seguros rga,5,vuelta-a-burgos,Pro,0.0,True
Vuelta a Burgos  |  General classification,2023,eolo-kometa,4,vuelta-a-burgos,Pro,0.0,True
Vuelta a Burgos  |  General classification,2023,equipo kern pharma,5,vuelta-a-burgos,Pro,96.0,True
Vuelta a Burgos  |  General classification,2023,euskaltel - euskadi,7,vuelta-a-burgos,Pro,40.0,True
Vuelta a Burgos  |  General classification,2023,q36.5 pro cycling team,7,vuelta-a-burgos,Pro,80.0,True
Vuelta a Burgos  |  General classification,2024,burgos - bh,7,vuelta-a-burgos,Pro,0.0,True
