rider_slug,rider_name,year_from,year_to,team_from,team_from_slug,team_from_class,team_from_annotation,team_from_trainee_flag,team_from_as_from_mmdd,team_from_until_mmdd,team_to,team_to_slug,team_to_class,team_to_match_status,transfer_context_type,had_prior_year_trainee_with_team_to,date_of_birth,age_at_transfer,age_on_jan_1,specialty_primary,specialty_primary_score,origin_team_context_group,origin_is_development_like,origin_class_rank,destination_class_rank,transfer_class_step,transfer_step_label,prior_year_uci_points,prior_year_racedays,prior_year_points_per_raceday,prior_year_result_summary_source,prior_year_n_starts,prior_year_n_started,prior_year_n_finished,prior_year_n_wins,prior_year_n_podiums,prior_year_n_top10s,prior_year_n_scoring_results,prior_year_finish_rate,prior_year_scoring_rate,prior_year_uci_points_from_stages,prior_year_uci_points_from_gc,prior_year_uci_points_from_one_day,prior_year_uci_points_from_secondary,prior_year_stage_points_share,prior_year_gc_points_share,prior_year_one_day_points_share,prior_year_secondary_points_share,prior_year_scored_150_flag,prior_year_scored_250_flag,prior_year_panel_available,prior_year_baseline_available,prior_year_baseline_source,prior_year_racedays_is_proxy,prior_year_uci_points_external_context,prior_year_pcs_points_external_context,prior_year_racedays_external_context_proxy,prior_year_n_starts_external_context,prior_year_n_started_external_context,prior_year_n_finished_external_context,prior_year_n_wins_external_context,prior_year_n_podiums_external_context,prior_year_n_top10s_external_context,prior_year_n_scoring_results_external_context,prior_year_uci_points_from_stages_external_context,prior_year_uci_points_from_gc_external_context,prior_year_uci_points_from_one_day_external_context,prior_year_uci_points_from_secondary_external_context,prior_year_external_context_available,prior_year_external_source_url,prior_year_external_source_cache_path,prior_year_external_scraped_at,prior_year_external_parse_status,prior_year_external_status,prior_panel_team_name,prior_panel_team_slug,prior_panel_team_class,current_year_uci_points,current_year_racedays,current_year_points_per_raceday,uci_points_delta_post_transfer,racedays_delta_post_transfer,points_per_raceday_delta_post_transfer,prior_team_rank_within_roster,new_team_rank_within_roster,old_team_rank,old_team_total_uci_points,old_team_n_riders_150,old_team_depth_rank,new_team_rank,new_team_total_uci_points,new_team_n_riders_150,new_team_depth_rank,new_team_avg_points_per_raceday,new_team_median_points_per_raceday,new_team_points_per_rider_raceday,share_of_new_team_points_at_join,prior_vs_new_team_avg_ppr_ratio,new_team_archetype_anchor_count,new_team_archetype_engine_count,new_team_archetype_banker_count,new_team_top1_share,new_team_top3_share,new_team_top5_share,matched_intra_proteam_transfer_file,pts_carried,uci_pts_from,uci_pts_to,pts_in,n_in,pts_out,n_out,net_pts_delta,net_n_delta,rank_change,pts_change,team_delta_rank_within_year,team_delta_total_pts,profile_source_url,profile_source_cache_path,profile_scraped_at,source_url,source_cache_path,scraped_at,parse_status
brem-deman,DEMAN Brem,2024,2025,EFC-L&R - Van Mossel,efc-l-r-vulsteke-2024,CLUB,,False,,,Team Flanders - Baloise,team-flanders-baloise-2025,PRT,exact_slug_match,external_to_panel_transfer,False,2002-05-16,22.63,22.63,tt,21.0,club_origin,False,1.0,3.0,2.0,step_up,0.0,53.0,0.0,external_results_page,53.0,53.0,53.0,4.0,11.0,24.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,False,False,False,True,external_results_page,True,0.0,0.0,53.0,53.0,53.0,53.0,4.0,11.0,24.0,0.0,0.0,0.0,0.0,0.0,True,https://www.procyclingstats.com/rider/brem-deman/2024/results,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_results_pages/brem-deman-2024.md,2026-04-13T02:35:44+00:00,ok,ok,,,,6.0,28.0,0.21428571428571427,6.0,-25.0,0.21428571428571427,,13,,,,,15,792.0,1,15.0,0.8522162,0.6402399999999999,0.998739,0.0,0.0,0,0,0,0.22601,0.492424,0.684343,False,,,,,,,,,,,,,,https://www.procyclingstats.com/rider/brem-deman,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_profile_pages/brem-deman.md,2026-04-12T17:10:16+00:00,https://www.procyclingstats.com/rider/brem-deman,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_profile_pages/brem-deman.md,2026-04-12T17:10:16+00:00,ok
jonas-geens,GEENS Jonas,2024,2025,Morbihan Adris Gwendal Oliveux,morbihan-adris-gwendal-oliveux-2024,CLUB,,False,,,Team Flanders - Baloise,team-flanders-baloise-2025,PRT,exact_slug_match,external_to_panel_transfer,False,1999-01-04,25.99,25.99,gc,120.0,club_origin,False,1.0,3.0,2.0,step_up,3.0,66.0,0.045454545454545456,external_results_page,66.0,66.0,66.0,8.0,19.0,47.0,1.0,1.0,0.015151515151515152,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,False,True,external_results_page,True,3.0,3.0,66.0,66.0,66.0,66.0,8.0,19.0,47.0,1.0,0.0,3.0,0.0,0.0,True,https://www.procyclingstats.com/rider/jonas-geens/2024/results,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_results_pages/jonas-geens-2024.md,2026-04-13T02:35:45+00:00,ok,ok,,,,102.0,52.0,1.9615384615384615,99.0,-14.0,1.916083916083916,,3,,,,,15,792.0,1,15.0,0.8522162,0.6402399999999999,0.998739,0.003787878787878788,0.053336870919076,0,0,0,0.22601,0.492424,0.684343,False,,,,,,,,,,,,,,https://www.procyclingstats.com/rider/jonas-geens,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_profile_pages/jonas-geens.md,2026-04-12T17:18:40+00:00,https://www.procyclingstats.com/rider/jonas-geens,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_profile_pages/jonas-geens.md,2026-04-12T17:18:40+00:00,ok
milan-lanhove,LANHOVE Milan,2024,2025,Bingoal WB Devo Team,bingoal-wb-devo-team-2024,CT,,False,,,Team Flanders - Baloise,team-flanders-baloise-2025,PRT,exact_slug_match,panel_to_panel_transfer,False,2003-11-01,21.17,21.17,gc,62.0,development_origin,True,2.0,3.0,1.0,step_up,3.0,0.0,,panel_result_summary,11.0,11.0,11.0,0.0,0.0,0.0,1.0,1.0,0.09090909090909091,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,False,False,True,True,panel,False,,,,,,,,,,,,,,,False,,,,,,Bingoal WB,bingoal-wb-2024,PRT,109.0,54.0,2.0185185185185186,106.0,54.0,,20.0,2,,,,,15,792.0,1,15.0,0.8522162,0.6402399999999999,0.998739,0.003787878787878788,,0,0,0,0.22601,0.492424,0.684343,False,,,,,,,,,,,,,,https://www.procyclingstats.com/rider/milan-lanhove,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_profile_pages/milan-lanhove.md,2026-04-12T17:22:27+00:00,https://www.procyclingstats.com/rider/milan-lanhove,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_profile_pages/milan-lanhove.md,2026-04-12T17:22:27+00:00,ok
hamish-armitt,ARMITT Hamish,2024,2025,Team Novo Nordisk Development,team-novo-nordisk-development-2024,CT,as from 20/08,False,08-20,,Team Novo Nordisk,team-novo-nordisk-2025,PRT,exact_slug_match,panel_to_panel_transfer,False,2002-06-24,22.52,22.52,hills,8.0,development_origin,True,2.0,3.0,1.0,step_up,0.0,0.0,,panel_result_summary,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,False,False,True,True,panel,False,,,,,,,,,,,,,,,False,,,,,,Team Novo Nordisk,team-novo-nordisk-2024,PRT,8.0,24.0,0.3333333333333333,8.0,24.0,,7.0,3,,,,,17,468.0,1,15.0,0.4195866842105263,0.0,0.878049,0.0,,0,0,1,0.923077,0.961539,0.98077,False,,,,,,,,,,,,,,https://www.procyclingstats.com/rider/hamish-armitt,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_profile_pages/hamish-armitt.md,2026-04-12T17:15:08+00:00,https://www.procyclingstats.com/rider/hamish-armitt,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_profile_pages/hamish-armitt.md,2026-04-12T17:15:08+00:00,ok
jacopo-colladon,COLLADON Jacopo,2024,2025,Team Novo Nordisk Development,team-novo-nordisk-development-2024,CT,,False,,,Team Novo Nordisk,team-novo-nordisk-2025,PRT,exact_slug_match,external_to_panel_transfer,False,2003-03-31,21.76,21.76,gc,0.0,development_origin,True,2.0,3.0,1.0,step_up,0.0,37.0,0.0,external_results_page,37.0,37.0,33.0,0.0,0.0,1.0,0.0,0.8918918918918919,0.0,0.0,0.0,0.0,0.0,,,,,False,False,False,True,external_results_page,True,0.0,0.0,37.0,37.0,37.0,33.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True,https://www.procyclingstats.com/rider/jacopo-colladon/2024/results,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_results_pages/jacopo-colladon-2024.md,2026-04-13T02:35:44+00:00,ok,ok,,,,0.0,6.0,0.0,0.0,-31.0,0.0,,10,,,,,17,468.0,1,15.0,0.4195866842105263,0.0,0.878049,0.0,0.0,0,0,1,0.923077,0.961539,0.98077,False,,,,,,,,,,,,,,https://www.procyclingstats.com/rider/jacopo-colladon,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_profile_pages/jacopo-colladon.md,2026-04-12T17:16:44+00:00,https://www.procyclingstats.com/rider/jacopo-colladon,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_profile_pages/jacopo-colladon.md,2026-04-12T17:16:44+00:00,ok
juan-jose-lopez-rodriguez,LÓPEZ Juan José,2024,2025,Valverde Team - Ricardo Fuentes,valverde-team-ricardo-fuentes-2024,CLUB,,False,,,Team Novo Nordisk,team-novo-nordisk-2025,PRT,no_profile_match,external_to_panel_transfer,False,2006-09-13,18.3,18.3,gc,0.0,club_origin,False,1.0,3.0,2.0,step_up,0.0,27.0,0.0,external_results_page,27.0,27.0,27.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,False,False,False,True,external_results_page,True,0.0,210.0,27.0,27.0,27.0,27.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,True,https://www.procyclingstats.com/rider/juan-jose-lopez-rodriguez/2024/results,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_results_pages/juan-jose-lopez-rodriguez-2024.md,2026-04-13T02:35:45+00:00,ok,ok,,,,0.0,0.0,,0.0,-27.0,,,14,,,,,17,468.0,1,15.0,0.4195866842105263,0.0,0.878049,0.0,0.0,0,0,1,0.923077,0.961539,0.98077,False,,,,,,,,,,,,,,https://www.procyclingstats.com/rider/juan-jose-lopez-rodriguez,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_profile_pages/juan-jose-lopez-rodriguez.md,2026-04-12T17:18:40+00:00,https://www.procyclingstats.com/rider/juan-jose-lopez-rodriguez,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_profile_pages/juan-jose-lopez-rodriguez.md,2026-04-12T17:18:40+00:00,ok
bailey-mcdonald,MCDONALD Bailey,2024,2025,Team BridgeLane,team-bridgelane-2024,CT,,False,,,Team Novo Nordisk,team-novo-nordisk-2025,PRT,exact_slug_match,external_to_panel_transfer,False,2003-05-02,21.67,21.67,hills,14.0,continental_origin,False,2.0,3.0,1.0,step_up,10.0,18.0,0.5555555555555556,external_results_page,18.0,18.0,13.0,0.0,0.0,0.0,1.0,0.7222222222222222,0.05555555555555555,0.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,False,False,False,True,external_results_page,True,10.0,10.0,18.0,18.0,18.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,True,https://www.procyclingstats.com/rider/bailey-mcdonald/2024/results,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_results_pages/bailey-mcdonald-2024.md,2026-04-13T02:35:44+00:00,ok,ok,,,,0.0,24.0,0.0,-10.0,6.0,-0.5555555555555556,,15,,,,,17,468.0,1,15.0,0.4195866842105263,0.0,0.878049,0.021367521367521368,1.3240543050141393,0,0,1,0.923077,0.961539,0.98077,False,,,,,,,,,,,,,,https://www.procyclingstats.com/rider/bailey-mcdonald,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_profile_pages/bailey-mcdonald.md,2026-04-12T17:09:29+00:00,https://www.procyclingstats.com/rider/bailey-mcdonald,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_profile_pages/bailey-mcdonald.md,2026-04-12T17:09:29+00:00,ok
anton-muller,MULLER Anton,2024,2025,Team Novo Nordisk Development,team-novo-nordisk-development-2024,CT,,False,,,Team Novo Nordisk,team-novo-nordisk-2025,PRT,exact_slug_match,panel_to_panel_transfer,False,1998-06-03,26.58,26.58,hills,1.0,development_origin,True,2.0,3.0,1.0,step_up,0.0,0.0,,panel_result_summary,8.0,8.0,7.0,0.0,0.0,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.0,,,,,False,False,True,True,panel,False,,,,,,,,,,,,,,,False,,,,,,Team Novo Nordisk,team-novo-nordisk-2024,PRT,0.0,18.0,0.0,0.0,18.0,,15.0,16,,,,,17,468.0,1,15.0,0.4195866842105263,0.0,0.878049,0.0,,0,0,1,0.923077,0.961539,0.98077,False,,,,,,,,,,,,,,https://www.procyclingstats.com/rider/anton-muller,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_profile_pages/anton-muller.md,2026-04-12T17:08:57+00:00,https://www.procyclingstats.com/rider/anton-muller,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_profile_pages/anton-muller.md,2026-04-12T17:08:57+00:00,ok
louis-marie-posnic,POSNIC Louis-Marie,2024,2025,Team Novo Nordisk Development,team-novo-nordisk-development-2024,CT,,False,,,Team Novo Nordisk,team-novo-nordisk-2025,PRT,no_profile_match,external_to_panel_transfer,False,2003-12-30,21.01,21.01,gc,0.0,development_origin,True,2.0,3.0,1.0,step_up,0.0,47.0,0.0,external_results_page,47.0,47.0,41.0,0.0,0.0,1.0,0.0,0.8723404255319149,0.0,0.0,0.0,0.0,0.0,,,,,False,False,False,True,external_results_page,True,0.0,0.0,47.0,47.0,47.0,41.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True,https://www.procyclingstats.com/rider/louis-marie-posnic/2024/results,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_results_pages/louis-marie-posnic-2024.md,2026-04-13T02:35:45+00:00,ok,ok,,,,0.0,0.0,,0.0,-47.0,,,20,,,,,17,468.0,1,15.0,0.4195866842105263,0.0,0.878049,0.0,0.0,0,0,1,0.923077,0.961539,0.98077,False,,,,,,,,,,,,,,https://www.procyclingstats.com/rider/louis-marie-posnic,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_profile_pages/louis-marie-posnic.md,2026-04-12T17:19:29+00:00,https://www.procyclingstats.com/rider/louis-marie-posnic,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_profile_pages/louis-marie-posnic.md,2026-04-12T17:19:29+00:00,ok
lucas-terrier,TERRIER Lucas,2024,2025,Bourg-en-Bresse Ain Cyclisme,bourg-en-bresse-ain-cyclisme-2024,CLUB,,False,,,Team Novo Nordisk,team-novo-nordisk-2025,PRT,no_profile_match,external_to_panel_transfer,False,2006-04-04,18.75,18.75,gc,0.0,club_origin,False,1.0,3.0,2.0,step_up,0.0,24.0,0.0,external_results_page,24.0,24.0,24.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,False,False,False,True,external_results_page,True,0.0,148.0,24.0,24.0,24.0,24.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,True,https://www.procyclingstats.com/rider/lucas-terrier/2024/results,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_results_pages/lucas-terrier-2024.md,2026-04-13T02:35:45+00:00,ok,ok,,,,0.0,0.0,,0.0,-24.0,,,22,,,,,17,468.0,1,15.0,0.4195866842105263,0.0,0.878049,0.0,0.0,0,0,1,0.923077,0.961539,0.98077,False,,,,,,,,,,,,,,https://www.procyclingstats.com/rider/lucas-terrier,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_profile_pages/lucas-terrier.md,2026-04-12T17:20:24+00:00,https://www.procyclingstats.com/rider/lucas-terrier,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_profile_pages/lucas-terrier.md,2026-04-12T17:20:24+00:00,ok
celestin-wattelle,WATTELLE Célestin,2024,2025,Team Novo Nordisk Development,team-novo-nordisk-development-2024,CT,,False,,,Team Novo Nordisk,team-novo-nordisk-2025,PRT,exact_slug_match,panel_to_panel_transfer,False,2003-05-15,21.63,21.63,sprint,46.0,development_origin,True,2.0,3.0,1.0,step_up,0.0,0.0,,panel_result_summary,3.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,False,False,True,True,panel,False,,,,,,,,,,,,,,,False,,,,,,Team Novo Nordisk,team-novo-nordisk-2024,PRT,0.0,24.0,0.0,0.0,24.0,,23.0,23,,,,,17,468.0,1,15.0,0.4195866842105263,0.0,0.878049,0.0,,0,0,1,0.923077,0.961539,0.98077,False,,,,,,,,,,,,,,https://www.procyclingstats.com/rider/celestin-wattelle,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_profile_pages/celestin-wattelle.md,2026-04-12T17:10:53+00:00,https://www.procyclingstats.com/rider/celestin-wattelle,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_profile_pages/celestin-wattelle.md,2026-04-12T17:10:53+00:00,ok
giovanni-bortoluzzi,BORTOLUZZI Giovanni,2024,2025,General Store - Essegibi - F.Lli Curia,general-store-essegibi-f.lli-curia-2024,CT,,False,,,Team Polti VisitMalta,team-polti-visitmalta-2025,PRT,exact_slug_match,external_to_panel_transfer,False,2002-11-03,22.16,22.16,hills,77.0,continental_origin,False,2.0,3.0,1.0,step_up,5.0,43.0,0.11627906976744186,external_results_page,43.0,43.0,38.0,1.0,2.0,6.0,3.0,0.8837209302325582,0.06976744186046512,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,False,False,False,True,external_results_page,True,5.0,0.0,43.0,43.0,43.0,38.0,1.0,2.0,6.0,3.0,0.0,0.0,5.0,0.0,True,https://www.procyclingstats.com/rider/giovanni-bortoluzzi/2024/results,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_results_pages/giovanni-bortoluzzi-2024.md,2026-04-13T02:35:44+00:00,ok,ok,,,,0.0,43.0,0.0,-5.0,0.0,-0.11627906976744186,,21,,,,,9,3154.0,7,8.0,2.3352079565217396,1.68,2.385779,0.0015852885225110971,0.049793882143429294,0,1,2,0.228599,0.519024,0.6487,False,,,,,,,,,,,,,,https://www.procyclingstats.com/rider/giovanni-bortoluzzi,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_profile_pages/giovanni-bortoluzzi.md,2026-04-12T17:14:38+00:00,https://www.procyclingstats.com/rider/giovanni-bortoluzzi,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_profile_pages/giovanni-bortoluzzi.md,2026-04-12T17:14:38+00:00,ok
aidan-buttigieg,BUTTIGIEG Aidan,2024,2025,St George Continental Cycling Team,st-george-continental-cycling-team-2024,CT,,False,,,Team Polti VisitMalta,team-polti-visitmalta-2025,PRT,exact_slug_match,promotion_after_trainee,True,1997-07-18,27.46,27.46,tt,30.0,continental_origin,False,2.0,3.0,1.0,step_up,0.0,7.0,0.0,panel_result_summary,12.0,12.0,9.0,6.0,6.0,6.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,,,,,False,False,True,True,panel,False,,,,,,,,,,,,,,,False,,,,,,Team Polti Kometa,team-polti-kometa-2024,PRT,150.0,27.0,5.555555555555555,150.0,20.0,5.555555555555555,22.0,7,,,,,9,3154.0,7,8.0,2.3352079565217396,1.68,2.385779,0.0,0.0,0,1,2,0.228599,0.519024,0.6487,False,,,,,,,,,,,,,,https://www.procyclingstats.com/rider/aidan-buttigieg,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_profile_pages/aidan-buttigieg.md,2026-04-12T17:08:57+00:00,https://www.procyclingstats.com/rider/aidan-buttigieg,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_profile_pages/aidan-buttigieg.md,2026-04-12T17:08:57+00:00,ok
ludovico-crescioli,CRESCIOLI Ludovico,2024,2025,Team Technipes #inEmiliaRomagna,team-technipes-inemiliaromagn-2024,CT,,False,,,Team Polti VisitMalta,team-polti-visitmalta-2025,PRT,exact_slug_match,external_to_panel_transfer,False,2003-10-20,21.2,21.2,hills,143.0,continental_origin,False,2.0,3.0,1.0,step_up,120.0,62.0,1.935483870967742,external_results_page,62.0,62.0,62.0,1.0,10.0,22.0,11.0,1.0,0.1774193548387097,16.0,41.0,63.0,0.0,0.13333333333333333,0.3416666666666667,0.525,0.0,False,False,False,True,external_results_page,True,120.0,56.0,62.0,62.0,62.0,62.0,1.0,10.0,22.0,11.0,16.0,41.0,63.0,0.0,True,https://www.procyclingstats.com/rider/ludovico-crescioli/2024/results,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_results_pages/ludovico-crescioli-2024.md,2026-04-13T02:35:45+00:00,ok,ok,,,,156.0,48.0,3.25,36.0,-14.0,1.314516129032258,,6,,,,,9,3154.0,7,8.0,2.3352079565217396,1.68,2.385779,0.03804692454026633,0.8288271995486941,0,1,2,0.228599,0.519024,0.6487,False,,,,,,,,,,,,,,https://www.procyclingstats.com/rider/ludovico-crescioli,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_profile_pages/ludovico-crescioli.md,2026-04-12T17:20:28+00:00,https://www.procyclingstats.com/rider/ludovico-crescioli,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_profile_pages/ludovico-crescioli.md,2026-04-12T17:20:28+00:00,ok
mattia-gaffuri,GAFFURI Mattia,2024,2025,Swatt Club,swatt-club-2024,CLUB,,False,,,Team Polti VisitMalta,team-polti-visitmalta-2025,PRT,exact_slug_match,external_to_panel_transfer,False,1999-07-04,25.5,25.5,gc,43.0,club_origin,False,1.0,3.0,2.0,step_up,0.0,6.0,0.0,external_results_page,6.0,6.0,6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,False,False,False,True,external_results_page,True,0.0,0.0,6.0,6.0,6.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True,https://www.procyclingstats.com/rider/mattia-gaffuri/2024/results,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_results_pages/mattia-gaffuri-2024.md,2026-04-13T02:35:46+00:00,ok,ok,,,,26.0,38.0,0.6842105263157895,26.0,32.0,0.6842105263157895,,19,,,,,9,3154.0,7,8.0,2.3352079565217396,1.68,2.385779,0.0,0.0,0,1,2,0.228599,0.519024,0.6487,False,,,,,,,,,,,,,,https://www.procyclingstats.com/rider/mattia-gaffuri,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_profile_pages/mattia-gaffuri.md,2026-04-12T17:22:27+00:00,https://www.procyclingstats.com/rider/mattia-gaffuri,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_profile_pages/mattia-gaffuri.md,2026-04-12T17:22:27+00:00,ok
pablo-garcia-frances,GARCÍA Pablo,2024,2025,Team Polti Kometa U23,team-polti-kometa-u23-2024,CLUB,,False,,,Team Polti VisitMalta,team-polti-visitmalta-2025,PRT,exact_slug_match,external_to_panel_transfer,False,2001-01-16,23.96,23.96,tt,9.0,development_origin,True,1.0,3.0,2.0,step_up,0.0,34.0,0.0,external_results_page,34.0,34.0,33.0,5.0,8.0,19.0,0.0,0.9705882352941176,0.0,0.0,0.0,0.0,0.0,,,,,False,False,False,True,external_results_page,True,0.0,0.0,34.0,34.0,34.0,33.0,5.0,8.0,19.0,0.0,0.0,0.0,0.0,0.0,True,https://www.procyclingstats.com/rider/pablo-garcia-frances/2024/results,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_results_pages/pablo-garcia-frances-2024.md,2026-04-13T02:35:46+00:00,ok,ok,,,,0.0,40.0,0.0,0.0,6.0,0.0,,22,,,,,9,3154.0,7,8.0,2.3352079565217396,1.68,2.385779,0.0,0.0,0,1,2,0.228599,0.519024,0.6487,False,,,,,,,,,,,,,,https://www.procyclingstats.com/rider/pablo-garcia-frances,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_profile_pages/pablo-garcia-frances.md,2026-04-12T17:22:53+00:00,https://www.procyclingstats.com/rider/pablo-garcia-frances,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_profile_pages/pablo-garcia-frances.md,2026-04-12T17:22:53+00:00,ok
gabriele-raccagni,RACCAGNI Gabriele,2024,2025,Team Polti Kometa U23,team-polti-kometa-u23-2024,CLUB,,False,,,Team Polti VisitMalta,team-polti-visitmalta-2025,PRT,exact_slug_match,promotion_after_trainee,True,2003-02-05,21.91,21.91,sprint,22.0,development_origin,True,1.0,3.0,2.0,step_up,0.0,21.0,0.0,panel_result_summary,13.0,13.0,13.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,False,False,True,True,panel,False,,,,,,,,,,,,,,,False,,,,,,Team Polti Kometa,team-polti-kometa-2024,PRT,0.0,64.0,0.0,0.0,43.0,0.0,23.0,23,,,,,9,3154.0,7,8.0,2.3352079565217396,1.68,2.385779,0.0,0.0,0,1,2,0.228599,0.519024,0.6487,False,,,,,,,,,,,,,,https://www.procyclingstats.com/rider/gabriele-raccagni,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_profile_pages/gabriele-raccagni.md,2026-04-12T17:13:51+00:00,https://www.procyclingstats.com/rider/gabriele-raccagni,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_profile_pages/gabriele-raccagni.md,2026-04-12T17:13:51+00:00,ok
alessandro-tonelli,TONELLI Alessandro,2024,2025,VF Group - Bardiani CSF - Faizanè,vf-group-bardiani-csf-faizane-2024,PRT,,False,,,Team Polti VisitMalta,team-polti-visitmalta-2025,PRT,exact_slug_match,panel_to_panel_transfer,False,1992-05-29,32.59,32.59,gc,314.0,proteam_origin,False,3.0,3.0,0.0,lateral,206.0,76.0,2.710526315789474,panel_result_summary,75.0,75.0,72.0,1.0,1.0,4.0,10.0,0.96,0.13333333333333333,35.0,151.0,20.0,0.0,0.16990291262135923,0.7330097087378641,0.0970873786407767,0.0,True,False,True,True,panel,False,,,,,,,,,,,,,,,False,,,,,,VF Group - Bardiani CSF - Faizanè,vf-group-bardiani-csf-faizane-2024,PRT,31.0,78.0,0.3974358974358974,-175.0,2.0,-2.3130904183535765,7.0,15,9.0,3222.0,8.0,7.0,9,3154.0,7,8.0,2.3352079565217396,1.68,2.385779,0.0653138871274572,1.1607216000697282,0,1,2,0.228599,0.519024,0.6487,False,,,,,,,,,,,,,,https://www.procyclingstats.com/rider/alessandro-tonelli,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_profile_pages/alessandro-tonelli.md,2026-04-12T17:08:57+00:00,https://www.procyclingstats.com/rider/alessandro-tonelli,/Volumes/Developer/Developer/procycling-clean-scraped-data/raw_data/rider_profile_pages/alessandro-tonelli.md,2026-04-12T17:08:57+00:00,ok
